,navn,postnr,beliggenhedskommune,beliggenhedskommunenr,lat,lon,institutionstype2,institutionstype3,institutionsnummer
203,Thomasskolen,2740,Ballerup Kommune,151,55.7290135950334,12.3996855613566,Grundskoler,Friskoler og private grundskoler,151021
204,Michael skolen Rudolf Steiner i Hjortespring,2730,Ballerup Kommune,151,55.7359077621706,12.4059396327599,Grundskoler,Friskoler og private grundskoler,151022
205,Unge2-projektet,2750,Ballerup Kommune,151,55.7255013417294,12.385201363799,Grundskoler,Folkeskoler,151024
206,Kasperskolen,2750,Ballerup Kommune,151,55.7293430294607,12.352876815417,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,151028
207,Ordblindeinstituttet,2740,Ballerup Kommune,151,55.7209719244594,12.4143285368729,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,151030
208,Ballerup Privatskole,2750,Ballerup Kommune,151,55.7303650028164,12.3446636124217,Grundskoler,Friskoler og private grundskoler,280468
209,Uddannelsescenter Nygård - 10.Klasseskolen,2605,Brøndby Kommune,153,55.6691095883323,12.4432150514445,Grundskoler,Folkeskoler,153013
210,Brøndbyøster Skole,2605,Brøndby Kommune,153,55.6611531699036,12.4458384331742,Grundskoler,Folkeskoler,153018
211,Brøndbyvester Skole,2605,Brøndby Kommune,153,55.6454844020148,12.4125215781412,Grundskoler,Folkeskoler,153019
212,Brøndby Strand Skole,2660,Brøndby Kommune,153,55.62671577165,12.399406281911,Grundskoler,Folkeskoler,153020
213,Brøndby Idrætsefterskole,2605,Brøndby Kommune,153,55.651100787155,12.4161146645177,Efterskoler,Efterskoler,153300
214,Park Allé Privatskole,2605,Brøndby Kommune,153,55.6545744650174,12.3984908346414,Grundskoler,Friskoler og private grundskoler,280542
215,Bakkegårdsskolen,2820,Gentofte Kommune,157,55.7463387847156,12.5254548613061,Grundskoler,Folkeskoler,157001
216,Dyssegårdsskolen,2900,Gentofte Kommune,157,55.7327215476594,12.538941861696,Grundskoler,Folkeskoler,157002
217,Gentofte Skole,2820,Gentofte Kommune,157,55.7429209113944,12.5472343852408,Grundskoler,Folkeskoler,157003
218,Maglegårdsskolen,2900,Gentofte Kommune,157,55.7438433987371,12.5695996286044,Grundskoler,Folkeskoler,157005
219,Munkegårdsskolen,2870,Gentofte Kommune,157,55.7352394868866,12.5221092224845,Grundskoler,Folkeskoler,157007
220,Ordrup Skole,2920,Gentofte Kommune,157,55.7571684547043,12.5730596968714,Grundskoler,Folkeskoler,157008
221,Skovgårdsskolen,2920,Gentofte Kommune,157,55.7663991369269,12.5685333800733,Grundskoler,Folkeskoler,157009
222,Skovshoved Skole,2920,Gentofte Kommune,157,55.7621574729332,12.5936915236921,Grundskoler,Folkeskoler,157010
223,Tjørnegårdsskolen,2820,Gentofte Kommune,157,55.7550860005017,12.5304733848264,Grundskoler,Folkeskoler,157011
224,Tranegårdskolen,2900,Gentofte Kommune,157,55.7391076962993,12.5669140263643,Grundskoler,Folkeskoler,157012
225,Bernadotteskolen,2900,Gentofte Kommune,157,55.7315955914346,12.5728990039067,Grundskoler,Friskoler og private grundskoler,157013
226,Busses Skole,2820,Gentofte Kommune,157,55.7453905190408,12.5222293790523,Grundskoler,Friskoler og private grundskoler,157015
227,Rygaards Skole,2900,Gentofte Kommune,157,55.7306171223294,12.5561697682467,Grundskoler,Friskoler og private grundskoler,157018
228,Sct. Joseph Søstrenes Skole S/I,2920,Gentofte Kommune,157,55.7619851557617,12.5724650290915,Grundskoler,Friskoler og private grundskoler,157019
229,"Rudolf Steiner skolen i Gentofte, Vidar Skolen",2820,Gentofte Kommune,157,55.7537814575769,12.5318397340124,Grundskoler,Friskoler og private grundskoler,157020
230,Søgårdsskolen,2820,Gentofte Kommune,157,55.7514648774894,12.5398855966774,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,157034
231,Kildegård Privatskole,2900,Gentofte Kommune,157,55.7372635227296,12.5432538446803,Grundskoler,Friskoler og private grundskoler,157040
232,Hellerup Skole,2900,Gentofte Kommune,157,55.7236650042573,12.5810175924252,Grundskoler,Folkeskoler,157047
233,Gentofte Kommunes Ungdomsskole,2900,Gentofte Kommune,157,55.7437882367631,12.5676003296892,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,157210
234,Bagsværd Skole,2880,Gladsaxe Kommune,159,55.7588272084524,12.4607614067399,Grundskoler,Folkeskoler,159001
235,Buddinge Skole,2860,Gladsaxe Kommune,159,55.7417134799509,12.5034146783074,Grundskoler,Folkeskoler,159002
236,Enghavegård Skole,2860,Gladsaxe Kommune,159,55.7240986944238,12.4780796235034,Grundskoler,Folkeskoler,159004
237,Gladsaxe Skole,2860,Gladsaxe Kommune,159,55.745215976875,12.4718871081832,Grundskoler,Folkeskoler,159005
238,Grønnemose Skole,2860,Gladsaxe Kommune,159,55.7278027304859,12.496681725799,Grundskoler,Folkeskoler,159006
239,Mørkhøj Skole,2860,Gladsaxe Kommune,159,55.7238337894305,12.4692452675245,Grundskoler,Folkeskoler,159008
240,Stengård Skole,2800,Gladsaxe Kommune,159,55.7570467409232,12.47499439421,Grundskoler,Folkeskoler,159009
241,Søborg Skole,2860,Gladsaxe Kommune,159,55.7347049561029,12.5120062365652,Grundskoler,Folkeskoler,159010
242,Vadgård Skole,2860,Gladsaxe Kommune,159,55.7506374476333,12.4887313542479,Grundskoler,Folkeskoler,159012
243,Skovbrynet skole,2880,Gladsaxe Kommune,159,55.7581569089488,12.4320118999691,Grundskoler,Folkeskoler,159013
244,Den Lille Skole,2800,Gladsaxe Kommune,159,55.7559652866213,12.4789234569968,Grundskoler,Friskoler og private grundskoler,159015
245,Kvikmarkens Privatskole,2860,Gladsaxe Kommune,159,55.7472789654757,12.4887789743897,Grundskoler,Friskoler og private grundskoler,159016
246,Gladsaxe Privatskole,2800,Gladsaxe Kommune,159,55.7550438739549,12.4829337118238,Grundskoler,Friskoler og private grundskoler,159017
247,Bagsværd Friskole (Hanna-Skolen),2880,Gladsaxe Kommune,159,55.7665314563217,12.4458813493211,Grundskoler,Friskoler og private grundskoler,159018
248,Bagsværd Gymnasiums Grundskole,2880,Gladsaxe Kommune,159,55.7645171589758,12.4513673341681,Grundskoler,Friskoler og private grundskoler,159034
249,Sofieskolen,2880,Gladsaxe Kommune,159,55.7599521475657,12.4476091204371,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,159035
250,GXU - Gladsaxe,2860,Gladsaxe Kommune,159,55.7309206308588,12.4995714150716,Grundskoler,Folkeskoler,159038
251,Bakkeskolen,2880,Gladsaxe Kommune,159,55.7611104032636,12.4443128003878,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,159039
252,Atheneskolen - skolen for børn med særlige forudsætninger,2860,Gladsaxe Kommune,159,,,Grundskoler,Friskoler og private grundskoler,159040
253,"GXU, Gladsaxe 10. Klasse og Ungdomsskole, ungdomsskoleafdelingen",2860,Gladsaxe Kommune,159,55.7309206308588,12.4995714150716,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,159210
254,Skolen ved Radiomarken,2800,Gladsaxe Kommune,159,,,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,280267
255,"Glostrup skole, Nordvang",2600,Glostrup Kommune,161,55.6772831964931,12.4005570781069,Grundskoler,Folkeskoler,161002
256,"Glostrup skole, Søndervang",2600,Glostrup Kommune,161,55.6658776908099,12.4075545304797,Grundskoler,Folkeskoler,161003
257,"Glostrup Skole, Vestervang",2600,Glostrup Kommune,161,55.666948346387,12.3783230972265,Grundskoler,Folkeskoler,161004
258,"Glostrup Skole, Skovvang",2600,Glostrup Kommune,161,55.6829398468368,12.414107126899,Grundskoler,Folkeskoler,161010
259,Ejbyhus,2600,Glostrup Kommune,161,55.6974924694222,12.4091164721358,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,161014
260,Ungdomscenteret i Glostrup,2600,Glostrup Kommune,161,55.6647330060738,12.3923908404048,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,161210
261,Lindehøjskolen,2730,Herlev Kommune,163,55.7325453737241,12.4250623069057,Grundskoler,Folkeskoler,163001
262,Herlev byskole,2730,Herlev Kommune,163,55.7231864029724,12.4315856851533,Grundskoler,Folkeskoler,163004
263,Kildegårdskolen,2730,Herlev Kommune,163,55.7423526071685,12.4252745333986,Grundskoler,Folkeskoler,163006
264,Herlev Privatskole,2730,Herlev Kommune,163,55.7427475227567,12.4124071641936,Grundskoler,Friskoler og private grundskoler,163009
265,Gamle Hjortespringskole,2730,Herlev Kommune,163,55.7387229796614,12.4391667956834,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,163012
266,Herlev Kommunes Ungdomsskole,2730,Herlev Kommune,163,55.7309927418382,12.4176431077282,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,163211
267,Dansborgskolen,2650,Hvidovre Kommune,167,55.6311810602445,12.4841329252436,Grundskoler,Folkeskoler,167001
268,Gungehusskolen,2650,Hvidovre Kommune,167,55.6433114177557,12.468120746086,Grundskoler,Folkeskoler,167002
269,Holmegårdsskolen,2650,Hvidovre Kommune,167,55.66195314,12.47052361,Grundskoler,Folkeskoler,167003
270,Langhøjskolen,2650,Hvidovre Kommune,167,55.6204569356775,12.4906270711948,Grundskoler,Folkeskoler,167004
271,Præstemoseskolen,2650,Hvidovre Kommune,167,55.6540916258557,12.4664491882175,Grundskoler,Folkeskoler,167005
272,Risbjergskolen,2650,Hvidovre Kommune,167,55.6407471246687,12.4873004457131,Grundskoler,Folkeskoler,167006
273,Engstrandskolen,2650,Hvidovre Kommune,167,55.6264179955171,12.479995820792,Grundskoler,Folkeskoler,167008
274,Avedøre Skole,2650,Hvidovre Kommune,167,55.632409620407,12.4555847241502,Grundskoler,Folkeskoler,167009
275,Frydenhøjskolen,2650,Hvidovre Kommune,167,55.6261883451147,12.4640415150324,Grundskoler,Folkeskoler,167011
276,Esajasskolen,2650,Hvidovre Kommune,167,55.6504039463265,12.4800361797688,Grundskoler,Friskoler og private grundskoler,167013
277,Ungdomsskolen,2650,Hvidovre Kommune,167,55.6275085913494,12.4500585777186,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,167210
278,Behandlingshjemmet Hvidborg,2650,Hvidovre Kommune,167,55.6392023341551,12.4756153432535,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,167901
279,Sporet,2650,Hvidovre Kommune,167,,,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280203
280,Hvidovre Privatskole,2650,Hvidovre Kommune,167,55.6488383481225,12.4770735117525,Grundskoler,Friskoler og private grundskoler,280643
281,Fløng Skole,2640,Høje-Taastrup Kommune,169,55.6613364111666,12.1792268133801,Grundskoler,Folkeskoler,169001
282,Hedehusene Skole,2640,Høje-Taastrup Kommune,169,,,Grundskoler,Folkeskoler,169003
283,Reerslev Skole,2640,Høje-Taastrup Kommune,169,55.6197301574344,12.1864843643651,Grundskoler,Folkeskoler,169006
284,Borgerskolen,2630,Høje-Taastrup Kommune,169,55.6447044121001,12.2983253792481,Grundskoler,Folkeskoler,169007
285,Mølleholmskolen,2630,Høje-Taastrup Kommune,169,55.6428002764646,12.3222691488827,Grundskoler,Folkeskoler,169008
286,Selsmoseskolen,2630,Høje-Taastrup Kommune,169,55.655163769505,12.2945465450735,Grundskoler,Folkeskoler,169009
287,Sengeløse Skole,2630,Høje-Taastrup Kommune,169,55.6813336408089,12.2471505171396,Grundskoler,Folkeskoler,169010
288,Gadehaveskolen,2630,Høje-Taastrup Kommune,169,55.6517820712892,12.2682846009693,Grundskoler,Folkeskoler,169011
289,Taastrup Realskole,2630,Høje-Taastrup Kommune,169,,,Grundskoler,Friskoler og private grundskoler,169012
290,Charlotteskolen,2640,Høje-Taastrup Kommune,169,55.6471676528524,12.2163283553483,Grundskoler,Folkeskoler,169013
291,Skt. Pauls Skole,2630,Høje-Taastrup Kommune,169,55.6481305740352,12.2557299242878,Grundskoler,Friskoler og private grundskoler,169016
292,Vestegnens Privatskole,2630,Høje-Taastrup Kommune,169,55.6534894010083,12.3027989623002,Grundskoler,Friskoler og private grundskoler,169018
293,Torstorp Skole,2630,Høje-Taastrup Kommune,169,55.6385292634771,12.2740376906145,Grundskoler,Folkeskoler,169019
294,LINIE10,2630,Høje-Taastrup Kommune,169,,,Grundskoler,Folkeskoler,169021
295,Flønghuset,2640,Høje-Taastrup Kommune,169,55.6611554666919,12.177401714381,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,169023
296,Taastrup Ungdomsskole,2630,Høje-Taastrup Kommune,169,55.6558933453113,12.2944456875008,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,169210
297,Høje Taastrup Privatskole,2630,Høje-Taastrup Kommune,169,,,Grundskoler,Friskoler og private grundskoler,280471
298,Ishøj Skole,2635,Ishøj Kommune,183,55.6256224110869,12.2964845751409,Grundskoler,Folkeskoler,183001
299,Vibeholmskolen,2635,Ishøj Kommune,183,55.614687044057,12.3356215797537,Grundskoler,Folkeskoler,183002
300,Gildbroskolen,2635,Ishøj Kommune,183,55.6185336689716,12.3619120594922,Grundskoler,Folkeskoler,183003
301,Strandgårdskolen,2635,Ishøj Kommune,183,55.6072161669206,12.3451449897703,Grundskoler,Folkeskoler,183004
302,Vejlebroskolen,2635,Ishøj Kommune,183,55.6162859469135,12.3663081226606,Grundskoler,Folkeskoler,183005
303,Ådalens Privatskole,2635,Ishøj Kommune,183,55.6116446620056,12.3688521452672,Grundskoler,Friskoler og private grundskoler,183008
304,Ishøjgård,2635,Ishøj Kommune,183,55.6233899755124,12.3013474589841,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,183010
305,"Dagklassen, Produktionsskolen Møllen",2635,Ishøj Kommune,183,55.6107693526059,12.3151397491163,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,183013
306,"NEXT Uddannelse København, 10. klasse",2635,Ishøj Kommune,183,55.6161839934168,12.3632116068059,Grundskoler,Folkeskoler,280509
307,Skolen Mir,2800,Lyngby-Taarbæk Kommune,173,55.7672645444083,12.5134404634339,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,157048
308,Engelsborgskolen,2800,Lyngby-Taarbæk Kommune,173,55.7658859099703,12.4915195308937,Grundskoler,Folkeskoler,173002
309,Fuglsanggårdsskolen,2830,Lyngby-Taarbæk Kommune,173,55.7930916694838,12.4790650649255,Grundskoler,Folkeskoler,173003
310,Hummeltofteskolen,2830,Lyngby-Taarbæk Kommune,173,55.7858079943163,12.4744275055237,Grundskoler,Folkeskoler,173004
311,Kongevejens Skole,2830,Lyngby-Taarbæk Kommune,173,55.7905363357089,12.4930169823819,Grundskoler,Folkeskoler,173005
312,Lindegårdsskolen,2800,Lyngby-Taarbæk Kommune,173,55.7749246928538,12.5094298143762,Grundskoler,Folkeskoler,173006
313,Lundtofte Skole,2800,Lyngby-Taarbæk Kommune,173,55.7967505319019,12.5222727263382,Grundskoler,Folkeskoler,173007
314,Taarbæk Skole,2930,Lyngby-Taarbæk Kommune,173,55.7870782771684,12.5947715638992,Grundskoler,Folkeskoler,173008
315,Trongårdsskolen,2800,Lyngby-Taarbæk Kommune,173,55.7782554767494,12.5308603523883,Grundskoler,Folkeskoler,173009
316,Virum Skole,2830,Lyngby-Taarbæk Kommune,173,55.7903869494062,12.4598666187445,Grundskoler,Folkeskoler,173011
317,Billums Privatskole,2800,Lyngby-Taarbæk Kommune,173,55.768956403705,12.4990849669254,Grundskoler,Friskoler og private grundskoler,173012
318,Lyngby Private Skole,2800,Lyngby-Taarbæk Kommune,173,55.7712264922792,12.502294061565,Grundskoler,Friskoler og private grundskoler,173013
319,Skt. Knud Lavard Skole,2800,Lyngby-Taarbæk Kommune,173,55.7756237091277,12.506750823609,Grundskoler,Friskoler og private grundskoler,173014
320,Sorgenfriskolen,2800,Lyngby-Taarbæk Kommune,173,55.7831483729225,12.4898931896331,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,173018
321,Lyngby Friskole,2800,Lyngby-Taarbæk Kommune,173,55.7678241333179,12.4930812903411,Grundskoler,Friskoler og private grundskoler,173020
322,Heldagsskolen Fuglsanggård,2830,Lyngby-Taarbæk Kommune,173,55.7899740562966,12.4777537164319,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,173024
323,Lyngby-Tårbæk Ungdomsskole,2800,Lyngby-Taarbæk Kommune,173,55.7691767100904,12.5021882828075,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,173210
324,Geelsgårdskolen,2830,Lyngby-Taarbæk Kommune,173,55.7979017661964,12.4824128648877,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,173901
325,Hendriksholm Skole,2610,Rødovre Kommune,175,55.669363,12.45656,Grundskoler,Folkeskoler,175001
326,Islev Skole,2610,Rødovre Kommune,175,55.7051224785332,12.4436648476479,Grundskoler,Folkeskoler,175002
327,Nyager Skole,2610,Rødovre Kommune,175,55.688097224225,12.4476098672796,Grundskoler,Folkeskoler,175003
328,Rødovre Skole,2610,Rødovre Kommune,175,55.682372796939,12.4643673649351,Grundskoler,Folkeskoler,175004
329,Tinderhøj Skole,2610,Rødovre Kommune,175,55.6951318603985,12.4497136485296,Grundskoler,Folkeskoler,175006
330,Valhøj Skole,2610,Rødovre Kommune,175,55.676614142095,12.4505937282251,Grundskoler,Folkeskoler,175007
331,Helhedstilbuddet Skovmoseskolen,2610,Rødovre Kommune,175,55.6793639825216,12.4434219612066,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,175014
332,Frederiksberg Privatskole,2610,Rødovre Kommune,175,,,Grundskoler,Friskoler og private grundskoler,175017
333,Udviklingscenter Skiftesporet,2610,Rødovre Kommune,175,55.6787614534875,12.4425621615628,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,175021
334,Ungecenter2610,2610,Rødovre Kommune,175,55.669922922473,12.4508071330744,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,175210
335,SPUTNIK 2 ApS,2610,Rødovre Kommune,175,55.7008037592544,12.4548356186398,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,280079
336,Egholmskolen,2665,Vallensbæk Kommune,187,55.6209247902746,12.3897490693788,Grundskoler,Folkeskoler,187001
337,Pilehaveskolen,2625,Vallensbæk Kommune,187,55.6502420411216,12.359148053235,Grundskoler,Folkeskoler,187002
338,Vallensbæk Skole,2625,Vallensbæk Kommune,187,55.6321440641374,12.3692439198062,Grundskoler,Folkeskoler,187003
339,Gideonskolen,2665,Vallensbæk Kommune,187,55.6242243863905,12.3967639486752,Grundskoler,Friskoler og private grundskoler,187005
340,Kirkebækskolen,2625,Vallensbæk Kommune,187,55.6547462756017,12.3607127816168,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,187006
341,Blovstrød Skole,3450,Allerød Kommune,201,55.8662471915157,12.3863302578877,Grundskoler,Folkeskoler,201001
342,Lynge Skole,3540,Allerød Kommune,201,55.8434201195821,12.284686726348,Grundskoler,Folkeskoler,201002
343,Skovvangskolen,3450,Allerød Kommune,201,55.8795366778198,12.3544736646043,Grundskoler,Folkeskoler,201003
